,snr,ch,packet,nn_loss,bl_loss
3586,36.0,E,3586,0.04702,0.00702
510,20.0,B,510,0.00321,0.01166
3536,32.0,C,3536,0.02133,0.00076
6152,12.0,D,6152,0.03436,0.05984
4899,36.0,F,4899,0.03478,0.14278
7193,16.0,F,7193,0.01809,0.10535
9513,28.0,B,9513,0.03812,0.0021
645,24.0,D,645,0.0064,0.0034
64,36.0,B,64,0.03562,0.00019
9004,28.0,F,9004,0.01121,0.02833
6708,24.0,A,6708,0.06235,0.00093
7042,36.0,D,7042,0.02789,0.00499
4111,16.0,B,4111,0.06856,0.00565
4228,28.0,D,4228,0.00347,0.0009
9037,16.0,A,9037,0.07012,0.00934
9544,32.0,E,9544,0.0709,0.00345
9420,32.0,B,9420,0.00203,0.00031
9871,40.0,B,9871,0.00374,0.00056
4342,12.0,B,4342,0.00531,0.03336
6487,24.0,C,6487,0.00056,0.00164
9417,16.0,C,9417,0.01363,0.02225
2725,28.0,C,2725,0.01138,0.01195
6671,12.0,E,6671,0.01393,0.04401
462,32.0,C,462,0.02216,0.00037
7713,32.0,D,7713,0.00378,0.00379
2347,20.0,D,2347,0.02372,0.00512
6643,28.0,A,6643,0.02365,0.00063
6397,16.0,F,6397,0.0115,0.02114
915,20.0,F,915,0.0052,0.01875
2715,16.0,D,2715,0.04351,0.00928
5666,40.0,A,5666,0.01672,0.0001
3072,28.0,D,3072,0.00107,0.00052
4217,12.0,D,4217,0.06956,0.03578
3405,32.0,D,3405,0.01203,0.00362
7483,28.0,F,7483,0.00539,0.01606
4837,24.0,D,4837,0.00255,0.00147
6337,20.0,F,6337,0.01188,0.02168
310,40.0,C,310,0.00307,0.0022
2814,24.0,C,2814,0.01243,0.00217
4371,20.0,F,4371,0.0067,0.0495
813,16.0,E,813,0.0157,0.02311
9392,20.0,A,9392,0.06223,0.00399
843,16.0,A,843,0.21202,0.00801
8158,40.0,F,8158,0.03992,0.02353
3821,24.0,D,3821,0.00299,0.00212
194,20.0,D,194,0.01752,0.01211
256,40.0,A,256,0.02704,5e-05
1107,12.0,F,1107,0.00876,0.05931
7432,32.0,E,7432,0.00819,0.02836
1620,24.0,C,1620,0.03758,0.00271
5579,20.0,C,5579,0.01008,0.00664
5423,12.0,A,5423,0.06137,0.02939
6777,12.0,E,6777,0.00822,0.03983
9096,28.0,A,9096,0.03248,0.00111
6370,28.0,D,6370,0.12529,0.00931
3824,20.0,D,3824,0.08423,0.00649
2440,40.0,C,2440,0.00046,0.00268
1525,20.0,A,1525,0.02864,0.00302
8511,32.0,E,8511,0.01317,0.01729
3186,24.0,D,3186,0.0181,0.00445
163,16.0,E,163,0.01061,0.00792
7026,28.0,A,7026,0.04703,0.00088
1791,20.0,B,1791,0.00345,0.00331
4761,24.0,A,4761,0.04349,0.00182
8288,20.0,C,8288,0.01137,0.00588
3018,16.0,A,3018,0.03624,0.01019
6676,40.0,E,6676,0.06378,0.00563
2755,40.0,C,2755,0.0514,0.00033
3742,32.0,E,3742,0.02765,0.02055
5890,12.0,D,5890,0.00186,0.04055
8322,36.0,D,8322,0.00211,0.00511
3034,12.0,C,3034,0.03404,0.02502
4064,20.0,D,4064,0.00607,0.01524
4317,36.0,C,4317,0.01725,0.00272
5985,12.0,C,5985,0.00903,0.0463
3534,12.0,C,3534,0.00744,0.02382
2350,40.0,E,2350,0.13006,0.02179
2837,12.0,D,2837,0.00918,0.02304
2002,24.0,A,2002,0.03729,0.00269
5800,40.0,D,5800,0.04466,0.00241
2460,28.0,D,2460,0.0142,0.00279
797,16.0,A,797,0.18409,0.00981
3391,12.0,C,3391,0.01388,0.03192
8412,24.0,E,8412,0.10483,0.0151
5196,32.0,D,5196,0.00204,0.00144
9077,28.0,D,9077,0.16285,0.01001
25,28.0,A,25,0.09203,0.00078
5822,28.0,C,5822,0.01134,0.00812
1202,28.0,B,1202,0.08393,0.00139
4133,16.0,C,4133,0.00758,0.01628
7643,32.0,E,7643,0.01063,0.00566
7880,36.0,E,7880,0.02183,0.0245
1435,12.0,E,1435,0.01031,0.03878
8967,36.0,B,8967,0.02623,0.00026
2244,24.0,C,2244,0.01739,0.00299
9717,28.0,C,9717,0.00254,0.00229
3712,24.0,F,3712,0.10406,0.07471
7102,32.0,A,7102,0.07314,0.00056
8747,32.0,A,8747,0.0295,0.00028
8420,28.0,F,8420,0.00376,0.01936
2470,12.0,C,2470,0.09002,0.02782
6370,20.0,A,6370,0.02554,0.00331
57,16.0,B,57,0.02834,0.01228
8685,32.0,C,8685,0.00906,0.00049
6380,16.0,F,6380,0.09419,0.02162
6938,40.0,C,6938,0.12122,0.00114
4378,20.0,C,4378,0.0023,0.00883
2066,28.0,B,2066,0.27664,0.00068
1188,20.0,D,1188,0.01445,0.02132
7406,36.0,B,7406,0.00089,0.00011
9734,16.0,C,9734,0.00503,0.00779
1599,40.0,E,1599,0.00632,0.02384
8719,28.0,C,8719,0.03823,0.00442
3044,40.0,B,3044,0.11805,0.00023
9009,24.0,D,9009,0.00476,0.00296
1582,20.0,F,1582,0.00421,0.02453
4975,36.0,F,4975,0.00835,0.00888
2822,20.0,B,2822,0.00411,0.01215
2862,16.0,D,2862,0.03162,0.02382
4018,24.0,A,4018,0.02631,0.00218
4410,20.0,F,4410,0.02317,0.01649
5701,36.0,C,5701,0.12351,0.00082
4338,16.0,C,4338,0.09829,0.01471
6571,24.0,F,6571,0.01877,0.0184
1210,40.0,E,1210,0.04153,0.03666
8441,40.0,D,8441,0.00052,0.00734
995,28.0,E,995,0.0086,0.05104
5337,12.0,E,5337,0.03355,0.09051
4781,40.0,A,4781,0.015,2e-05
2176,20.0,C,2176,0.00981,0.00879
9996,16.0,F,9996,0.21676,0.07524
3872,28.0,E,3872,0.00969,0.08281
4249,32.0,E,4249,0.03693,0.02417
1415,20.0,D,1415,0.02349,0.00705
3323,12.0,C,3323,0.03949,0.03731
5433,32.0,E,5433,0.00416,0.03763
9221,16.0,C,9221,0.03964,0.01182
8082,40.0,C,8082,0.09679,0.00076
3784,16.0,E,3784,0.08508,0.02872
170,36.0,A,170,0.00438,0.00016
1485,36.0,C,1485,0.06323,0.00012
1196,40.0,E,1196,0.01072,0.00897
4366,36.0,A,4366,0.0502,0.0001
8472,20.0,C,8472,0.0684,0.00671
3868,24.0,D,3868,0.02339,0.01375
3738,32.0,D,3738,0.00329,0.00262
4922,12.0,C,4922,0.29608,0.03247
2438,36.0,A,2438,0.03524,8e-05
9926,16.0,A,9926,0.04606,0.01205
6131,24.0,B,6131,0.00262,0.00141
3052,28.0,D,3052,0.00238,0.00187
4771,12.0,A,4771,0.06992,0.02823
6060,28.0,E,6060,0.05891,0.01747
4930,32.0,C,4930,0.00243,0.00063
9136,24.0,C,9136,0.01055,0.01003
9529,16.0,C,9529,0.00348,0.02476
3028,40.0,A,3028,0.04962,4e-05
3817,20.0,E,3817,0.0027,0.01276
780,40.0,E,780,0.02229,0.00327
3352,24.0,A,3352,0.0155,0.00273
4006,32.0,D,4006,0.00105,0.00675
5287,28.0,B,5287,0.01035,0.00086
5393,20.0,C,5393,0.0171,0.01136
9145,36.0,C,9145,0.00823,0.00068
3425,36.0,A,3425,0.01941,0.00017
1627,16.0,A,1627,0.04469,0.01192
3788,16.0,C,3788,0.03171,0.01121
1981,16.0,C,1981,0.0591,0.01466
5266,36.0,B,5266,0.00061,0.00101
6674,24.0,D,6674,0.03184,0.00847
3956,32.0,C,3956,0.00454,0.00378
3134,24.0,D,3134,0.00424,0.01549
4749,40.0,E,4749,0.00531,0.03957
3953,36.0,D,3953,0.00514,0.0098
3763,16.0,D,3763,0.02378,0.01272
1174,36.0,C,1174,0.01407,0.00024
4686,40.0,D,4686,0.01244,0.00321
6575,24.0,B,6575,0.00376,0.00467
8838,12.0,A,8838,0.07862,0.02616
2667,16.0,C,2667,0.00804,0.01303
8032,16.0,A,8032,0.09902,0.41824
2913,32.0,C,2913,0.00398,0.00381
6000,40.0,D,6000,0.02119,0.00129
550,20.0,A,550,0.02782,0.00381
4738,40.0,E,4738,0.07849,0.00932
6675,16.0,F,6675,0.00394,0.07432
9129,16.0,C,9129,0.00476,0.00824
8468,40.0,C,8468,0.00481,0.00048
9082,16.0,B,9082,0.01718,0.02177
9933,36.0,B,9933,0.00372,0.00082
1823,16.0,F,1823,0.04424,0.04879
2386,20.0,F,2386,0.01795,0.04345
4883,20.0,A,4883,0.03923,0.00276
2886,32.0,F,2886,0.01026,0.00895
202,24.0,A,202,0.03259,0.00241
8685,28.0,D,8685,0.00067,0.0028
3124,32.0,F,3124,0.01137,0.0047
4828,28.0,C,4828,0.01748,0.00135
3623,24.0,B,3623,0.0151,0.00149
2000,28.0,A,2000,0.04832,0.00082
9462,28.0,C,9462,0.01021,0.00115
6696,40.0,F,6696,0.07161,0.1361
2520,40.0,E,2520,0.00592,0.0054
3374,12.0,C,3374,0.0814,0.03876
5294,28.0,B,5294,0.00436,0.00188
394,28.0,A,394,0.04879,0.00068
4521,28.0,A,4521,0.04114,0.00084
3343,24.0,F,3343,0.08529,0.00825
2960,16.0,C,2960,0.00157,0.0121
1515,12.0,B,1515,0.00969,0.03339
2148,28.0,A,2148,0.02723,0.00063
6801,12.0,C,6801,0.02329,0.0204
5692,40.0,E,5692,0.02465,0.02841
8122,32.0,F,8122,0.00565,0.01203
8477,20.0,D,8477,0.00597,0.00485
3530,28.0,E,3530,0.0464,0.00635
8266,40.0,D,8266,0.00486,0.00196
6683,36.0,E,6683,0.02728,0.02553
2551,24.0,B,2551,0.00229,0.00259
4745,36.0,E,4745,0.01275,0.00723
2791,40.0,E,2791,0.02876,0.01676
8671,24.0,D,8671,0.00121,0.019
4678,24.0,E,4678,0.00412,0.00679
3434,20.0,D,3434,0.00133,0.01296
6005,40.0,A,6005,0.00709,4e-05
905,20.0,A,905,0.03876,0.00908
2103,40.0,A,2103,0.03977,5e-05
3306,36.0,F,3306,0.03571,0.00903
5200,16.0,A,5200,0.06409,0.0125
2981,28.0,D,2981,0.00764,0.00177
3358,28.0,B,3358,0.01197,0.00061
2604,20.0,C,2604,0.00101,0.01271
5710,28.0,E,5710,0.00998,0.00275
3895,28.0,A,3895,0.04553,0.0007
7169,28.0,D,7169,0.10554,0.00537
7008,36.0,F,7008,0.07444,0.03355
5930,32.0,F,5930,0.00605,0.02148
1793,12.0,E,1793,0.02023,0.0259
8579,16.0,F,8579,0.01246,0.03404
3510,36.0,C,3510,0.00843,0.00031
3746,20.0,B,3746,0.01915,0.00399
6260,12.0,F,6260,0.03199,0.06424
5500,20.0,A,5500,0.04103,0.00388
6604,32.0,F,6604,0.01976,0.04739
5046,20.0,B,5046,0.00822,0.00525
917,16.0,D,917,0.00911,0.00966
4679,20.0,E,4679,0.0167,0.0291
7300,24.0,F,7300,0.00533,0.15605
3704,20.0,E,3704,0.0196,0.00213
340,32.0,A,340,0.0426,0.00017
195,16.0,F,195,0.00634,0.02546
1030,32.0,C,1030,0.00159,0.00083
5561,36.0,F,5561,0.04401,0.0224
6652,24.0,F,6652,0.04985,0.03314
3749,32.0,A,3749,0.04425,0.00022
3772,20.0,A,3772,0.04189,0.00717
492,32.0,A,492,0.03751,0.00044
1674,36.0,F,1674,0.08706,0.16728
4258,28.0,B,4258,0.02701,0.00185
5632,16.0,E,5632,0.01349,0.03581
9735,28.0,D,9735,0.00162,0.00844
3095,40.0,C,3095,0.06269,0.00039
4674,32.0,A,4674,0.02518,0.00042
6377,32.0,A,6377,0.04941,0.00045
7806,32.0,E,7806,0.00751,0.02336
4898,36.0,E,4898,0.13911,0.01771
5977,20.0,A,5977,0.0597,0.00512
7127,36.0,F,7127,0.02111,0.01531
4805,40.0,E,4805,0.03047,0.00388
6648,28.0,A,6648,0.01001,0.00058
9683,32.0,D,9683,0.01054,0.00302
952,20.0,B,952,0.00989,0.00994
6899,36.0,B,6899,0.00069,0.00018
9421,40.0,B,9421,0.01692,0.00037
5477,40.0,F,5477,0.09976,0.00209
253,32.0,C,253,0.00705,0.00102
2664,36.0,C,2664,0.02506,0.00198
2821,40.0,D,2821,0.02051,0.00606
7703,40.0,C,7703,0.00776,6e-05
3477,20.0,F,3477,0.01741,0.00569
2567,28.0,A,2567,0.00497,0.00077
2950,20.0,B,2950,0.01967,0.01064
6532,16.0,D,6532,0.03566,0.01757
9471,40.0,E,9471,0.0192,0.00402
2605,32.0,A,2605,0.04205,0.00049
4990,16.0,C,4990,0.02638,0.01643
3248,32.0,B,3248,0.00096,0.00366
6643,28.0,F,6643,0.01102,0.03462
3937,40.0,A,3937,0.0278,6e-05
5219,12.0,C,5219,0.00478,0.02901
2560,24.0,E,2560,0.01004,0.028
3347,24.0,E,3347,0.03347,0.01759
7837,36.0,E,7837,0.01689,0.00781
5947,24.0,D,5947,0.00913,0.00125
9145,32.0,F,9145,0.00306,0.07578
9497,16.0,B,9497,0.25473,0.00901
718,32.0,F,718,0.07453,0.07791
3115,20.0,E,3115,0.02757,0.12821
2748,16.0,D,2748,0.0865,0.01682
230,16.0,E,230,0.09995,0.03429
7739,16.0,B,7739,0.48389,0.01411
561,24.0,C,561,0.01121,0.00177
7092,20.0,F,7092,0.00703,0.0228
552,24.0,A,552,0.08578,0.00315
6531,36.0,E,6531,0.04245,0.017
8445,24.0,D,8445,0.02094,0.00267
4793,20.0,D,4793,0.01967,0.0058
4989,24.0,C,4989,0.02709,0.00168
6374,24.0,F,6374,0.05935,0.00688
1806,24.0,E,1806,0.00818,0.01806
3547,16.0,F,3547,0.01216,0.03692
2358,32.0,F,2358,0.07144,0.03155
4098,20.0,A,4098,0.01847,0.00447
7086,40.0,A,7086,0.02203,3e-05
3971,28.0,C,3971,0.00368,0.00113
2624,36.0,B,2624,0.00495,0.0001
4398,20.0,A,4398,0.01753,0.00391
5468,36.0,E,5468,0.00082,0.00924
2536,36.0,E,2536,0.00318,0.00671
9518,20.0,E,9518,0.02878,0.01189
9855,20.0,F,9855,0.01855,0.08466
4269,28.0,B,4269,0.00515,0.00138
2681,24.0,B,2681,0.00135,0.0018
7378,32.0,F,7378,0.00425,0.01216
5415,12.0,E,5415,0.00356,0.06583
4459,36.0,B,4459,0.0034,0.00322
684,12.0,E,684,0.02292,0.0626
1029,12.0,C,1029,0.02266,0.00973
8728,40.0,F,8728,0.00215,0.04012
4640,20.0,A,4640,0.01804,0.00508
4516,36.0,E,4516,0.04716,0.00648
6193,28.0,B,6193,0.0041,0.00124
2851,36.0,B,2851,0.0969,0.0002
9768,20.0,E,9768,0.00278,0.01097
9645,20.0,E,9645,0.11267,0.01231
200,12.0,F,200,0.03008,0.0449
8539,28.0,B,8539,0.00879,0.00109
5627,28.0,D,5627,0.00955,0.00387
2961,36.0,E,2961,0.04791,0.04544
4984,28.0,A,4984,0.01443,0.00078
8911,36.0,A,8911,0.04512,0.00012
5807,20.0,C,5807,0.02036,0.00536
3817,40.0,A,3817,0.12004,4e-05
8332,36.0,B,8332,0.05107,0.00039
6444,20.0,F,6444,0.03489,0.03549
875,28.0,C,875,0.04374,0.00128
7906,36.0,C,7906,0.0637,0.0002
7779,32.0,A,7779,0.01711,0.00043
1817,20.0,F,1817,0.02119,0.05321
2782,32.0,E,2782,0.01136,0.01491
3921,36.0,D,3921,0.05568,0.00112
9591,36.0,F,9591,0.01069,0.02616
2255,28.0,E,2255,0.01218,0.01961
1283,32.0,A,1283,0.03607,0.00017
6180,20.0,B,6180,0.00261,0.00663
3748,16.0,E,3748,0.22283,0.02988
899,16.0,A,899,0.13604,0.01649
8555,28.0,C,8555,0.04187,0.00736
7043,32.0,D,7043,0.00445,0.01002
8695,16.0,E,8695,0.0027,0.01404
4117,40.0,C,4117,0.02029,3e-05
5219,32.0,B,5219,0.01076,0.00043
8548,20.0,A,8548,0.12066,0.00453
6670,40.0,C,6670,0.00286,0.00285
9066,36.0,B,9066,0.00215,0.00014
5839,20.0,C,5839,0.00207,0.00546
4643,24.0,A,4643,0.06178,0.00161
7059,12.0,E,7059,0.17449,0.04748
4205,20.0,B,4205,0.00151,0.00655
6103,28.0,A,6103,0.02736,0.00084
4156,32.0,D,4156,0.00504,0.00128
9759,36.0,E,9759,0.01965,0.00545
6559,28.0,F,6559,0.02939,0.02778
6964,32.0,D,6964,0.03001,0.02731
3649,36.0,D,3649,0.02638,0.0013
4198,28.0,E,4198,0.00305,0.0028
1902,24.0,E,1902,0.00176,0.01311
6025,12.0,B,6025,0.68269,0.03104
5391,12.0,A,5391,0.18591,0.02758
6074,12.0,B,6074,0.00743,0.03673
4257,16.0,A,4257,0.02123,0.01258
4289,12.0,E,4289,0.00596,0.04363
303,40.0,A,303,0.02086,2e-05
1618,36.0,B,1618,0.00939,0.00104
715,16.0,B,715,0.04823,0.01481
7902,16.0,B,7902,0.22601,0.01195
7173,20.0,D,7173,0.02919,0.02551
9352,32.0,B,9352,0.04617,0.00044
8016,20.0,D,8016,0.0058,0.00228
2090,40.0,C,2090,0.027,0.00201
8895,24.0,F,8895,0.02081,0.0128
8034,12.0,A,8034,0.12996,0.04487
8167,16.0,F,8167,0.04287,0.04457
3250,32.0,E,3250,0.03351,0.00467
437,24.0,F,437,0.0062,0.00679
8365,36.0,B,8365,0.01123,0.00017
4963,36.0,F,4963,0.02442,0.03192
1196,24.0,B,1196,0.10484,0.00293
4389,24.0,F,4389,0.06839,0.07006
1174,12.0,E,1174,0.00732,0.06021
1859,40.0,C,1859,0.0229,0.00015
3404,16.0,F,3404,0.03504,0.14858
6249,36.0,F,6249,0.08224,0.14918
3188,32.0,C,3188,0.02968,0.00025
2984,16.0,D,2984,0.0225,0.0416
2113,24.0,F,2113,0.17537,0.01823
3061,16.0,C,3061,0.01861,0.01096
1229,12.0,C,1229,0.03018,0.03432
474,28.0,A,474,0.04307,0.00036
5493,24.0,A,5493,0.00264,0.00202
8341,24.0,D,8341,0.00611,0.00858
3021,12.0,C,3021,0.00816,0.03918
5250,36.0,A,5250,0.03127,7e-05
5096,28.0,A,5096,0.00832,0.00083
8404,16.0,E,8404,0.05307,0.00629
2642,12.0,F,2642,0.01576,0.01592
3232,36.0,D,3232,0.00654,0.00083
4324,12.0,B,4324,0.02009,0.03159
328,40.0,C,328,0.05749,0.00637
2356,16.0,B,2356,0.01436,0.01203
887,16.0,C,887,0.25912,0.0092
7642,32.0,C,7642,0.00114,0.00244
6608,28.0,A,6608,0.08109,0.00082
8689,20.0,E,8689,0.0826,0.00738
7580,40.0,B,7580,0.00458,0.0001
3184,40.0,D,3184,0.03855,0.00029
1005,24.0,A,1005,0.03832,0.00328
3152,16.0,C,3152,0.0022,0.00978
8393,28.0,F,8393,0.21791,0.0079
6795,16.0,D,6795,0.01013,0.01438
5283,20.0,F,5283,0.0097,0.01888
3683,20.0,C,3683,0.13323,0.00579
9381,20.0,B,9381,0.02916,0.00586
7235,24.0,A,7235,0.03047,0.00288
7348,32.0,F,7348,0.00623,0.03884
6938,20.0,A,6938,0.06454,0.0094
6459,20.0,F,6459,0.01354,0.01038
2587,12.0,E,2587,0.015,0.03604
4355,28.0,C,4355,0.00354,0.00145
5430,36.0,E,5430,0.02565,0.0006
3145,32.0,D,3145,0.00369,0.00245
5355,32.0,B,5355,0.25936,0.00028
6330,36.0,D,6330,1.02164,0.01854
4726,20.0,E,4726,0.02811,0.0142
4558,40.0,E,4558,0.02528,0.05356
1551,12.0,C,1551,0.00651,0.01756
5209,20.0,D,5209,0.016,0.00332
6572,12.0,C,6572,0.03604,0.0525
6764,24.0,C,6764,0.52043,0.0027
532,20.0,D,532,0.03207,0.01114
3234,20.0,E,3234,0.04682,0.00393
8006,16.0,D,8006,0.04741,0.02852
7192,28.0,B,7192,0.00075,0.00124
9618,24.0,E,9618,0.23599,0.00319
585,20.0,E,585,0.03582,0.00705
8365,16.0,E,8365,0.03718,0.01144
8806,28.0,D,8806,0.02364,0.00091
3814,36.0,F,3814,0.00461,0.04026
4185,16.0,F,4185,0.00539,0.02713
8166,20.0,B,8166,0.00277,0.00687
5604,24.0,F,5604,0.00694,0.00639
8717,28.0,C,8717,0.00166,0.00133
8255,16.0,A,8255,0.01809,0.00781
3392,24.0,C,3392,0.00677,0.00261
2257,36.0,D,2257,0.40512,0.00255
7074,12.0,E,7074,0.00262,0.0203
8654,28.0,B,8654,0.00448,0.00106
3622,28.0,A,3622,0.01498,0.00093
7066,40.0,B,7066,0.0021,0.00072
5911,16.0,C,5911,0.002,0.01312
8364,24.0,B,8364,0.00215,0.00138
3996,16.0,E,3996,0.00694,0.08884
9807,20.0,D,9807,0.0046,0.00375
2950,20.0,C,2950,0.00826,0.00418
9085,36.0,B,9085,0.09078,0.00023
7974,40.0,D,7974,0.00084,0.00112
9877,32.0,F,9877,0.11287,0.01082
9009,28.0,C,9009,0.03641,0.00123
1525,36.0,F,1525,0.01054,0.05441
2887,36.0,B,2887,0.00857,0.00157
4948,36.0,D,4948,0.00315,0.00048
1613,36.0,B,1613,0.0019,0.00051
231,24.0,F,231,0.01081,0.07929
254,20.0,C,254,0.01405,0.00305
4052,20.0,D,4052,0.07963,0.01712
5936,36.0,C,5936,0.00733,0.0009
8252,32.0,A,8252,0.01604,0.00029
7049,20.0,D,7049,0.02516,0.00792
2848,24.0,C,2848,0.00723,0.00219
7651,24.0,D,7651,0.01112,0.01565
6643,32.0,A,6643,0.00457,0.00068
454,16.0,E,454,0.02052,0.01438
8536,32.0,D,8536,0.03274,0.00896
3922,20.0,A,3922,0.01412,0.00547
8417,32.0,D,8417,0.02579,0.00173
8474,36.0,D,8474,0.00672,0.00873
3079,36.0,C,3079,0.06673,0.00027
3330,24.0,A,3330,0.02715,0.00183
6796,20.0,A,6796,0.03119,0.00739
9391,24.0,E,9391,0.01385,0.00392
3300,12.0,D,3300,0.0056,0.02385
4114,32.0,D,4114,0.16334,0.00334
7490,40.0,E,7490,0.02399,0.02319
4167,40.0,A,4167,0.00591,6e-05
7575,20.0,B,7575,0.00793,0.00597
5138,32.0,F,5138,0.00385,0.02164
1499,32.0,C,1499,0.01812,0.00039
5106,36.0,F,5106,0.10239,0.01435
6380,12.0,B,6380,0.00119,0.03959
5390,16.0,B,5390,0.00169,0.02039
3609,12.0,F,3609,0.03631,0.09811
622,36.0,C,622,0.01108,0.00073
2283,16.0,B,2283,0.04434,0.01527
2722,24.0,A,2722,0.04677,0.00163
7797,24.0,D,7797,0.01822,0.00794
4923,28.0,A,4923,0.04883,0.00075
1948,32.0,D,1948,0.00162,0.00604
339,24.0,C,339,0.1705,0.00308
840,16.0,D,840,0.06911,0.01939
5090,28.0,C,5090,0.00296,0.001
8720,16.0,B,8720,0.01045,0.01449
5590,24.0,D,5590,0.00386,0.00512
2841,28.0,D,2841,0.02619,0.00813
1375,40.0,C,1375,0.01045,0.00032
3796,12.0,D,3796,0.01246,0.03771
8195,16.0,C,8195,0.03641,0.01353
2365,40.0,C,2365,0.041,0.00227
4212,36.0,B,4212,0.00923,0.00024
3965,20.0,E,3965,0.02048,0.04132
1996,28.0,B,1996,0.00579,0.00094
7759,16.0,B,7759,0.00691,0.01405
3492,24.0,F,3492,0.45291,0.0194
9673,32.0,D,9673,0.01468,0.01381
2355,16.0,D,2355,0.00898,0.01625
3818,36.0,F,3818,0.02419,0.07171
7522,32.0,C,7522,0.06951,0.00292
2832,40.0,B,2832,0.00174,0.00099
5474,28.0,D,5474,0.00099,0.00514
4569,28.0,F,4569,0.00799,0.04735
5917,24.0,E,5917,0.34959,0.02333
832,16.0,A,832,0.05821,0.01187
1766,36.0,A,1766,0.04525,0.00012
7850,32.0,D,7850,0.00555,0.00689
7984,32.0,A,7984,0.02233,0.00022
6035,36.0,C,6035,0.00295,0.00026
3695,20.0,C,3695,0.00688,0.00458
7423,16.0,E,7423,0.03806,0.02354
7326,40.0,D,7326,0.029,0.01285
1291,36.0,C,1291,0.02491,0.00316
1087,32.0,A,1087,0.01739,0.00026
2115,32.0,B,2115,0.00041,0.00092
1934,12.0,B,1934,0.01978,0.04455
923,28.0,F,923,0.00408,0.00594
7255,24.0,F,7255,0.00221,0.00481
3940,28.0,D,3940,0.00271,0.0037
2187,16.0,A,2187,0.04685,0.01494
9052,24.0,E,9052,0.0401,0.02001
3033,16.0,A,3033,0.05845,0.01281
8855,28.0,E,8855,0.00083,0.00461
9232,24.0,F,9232,0.07571,0.02728
8052,32.0,B,8052,0.08642,0.0003
2097,40.0,B,2097,0.04148,0.00016
4478,40.0,B,4478,0.11102,0.00072
9314,28.0,A,9314,0.0292,0.00054
4730,40.0,F,4730,0.01891,0.04859
9599,40.0,B,9599,0.00569,0.00036
7803,36.0,D,7803,0.00779,0.00073
7226,16.0,A,7226,0.06986,0.01367
951,20.0,B,951,0.0098,0.0063
9212,16.0,E,9212,0.16547,0.02604
1885,36.0,C,1885,0.00488,0.00016
6925,36.0,A,6925,0.01611,0.00013
1554,28.0,E,1554,0.05133,0.04983
5708,40.0,C,5708,0.04578,0.00132
9128,28.0,B,9128,0.01692,0.00228
2894,12.0,B,2894,0.0777,0.0322
1110,12.0,D,1110,0.00225,0.04307
5294,28.0,D,5294,0.07794,0.00139
1494,40.0,E,1494,0.0318,0.00495
1104,28.0,E,1104,0.00516,0.03902
8308,20.0,D,8308,0.00301,0.01232
8062,16.0,B,8062,0.01502,0.01185
9356,36.0,B,9356,0.20488,0.00011
5241,20.0,C,5241,0.00068,0.00302
6066,28.0,D,6066,0.05776,0.0182
6993,36.0,A,6993,0.03004,0.0001
6724,36.0,E,6724,0.01037,0.00372
1433,24.0,F,1433,0.02347,0.05552
4443,40.0,D,4443,0.01992,0.00798
9315,24.0,C,9315,0.07706,0.00777
7452,36.0,C,7452,0.00694,0.00182
999,40.0,A,999,0.01654,6e-05
4591,24.0,F,4591,0.06649,0.01904
6332,16.0,C,6332,0.00615,0.01147
7050,12.0,E,7050,0.01442,0.04447
525,40.0,D,525,0.00475,0.01226
6235,12.0,A,6235,0.23924,0.04604
7149,28.0,C,7149,0.00674,0.01092
3478,20.0,A,3478,0.0231,0.0033
9446,28.0,C,9446,0.02739,0.00092
7432,36.0,F,7432,0.00542,0.15526
5733,16.0,D,5733,0.11559,0.02467
4549,24.0,A,4549,0.04249,0.00343
3410,12.0,B,3410,0.02314,0.04313
740,20.0,C,740,0.03416,0.0074
93,40.0,D,93,0.162,0.00015
6745,28.0,B,6745,0.02078,0.00116
1157,36.0,D,1157,0.0363,0.00126
840,32.0,A,840,0.19535,0.00032
6653,16.0,D,6653,0.03063,0.01646
519,36.0,A,519,0.00175,0.00013
3867,20.0,A,3867,0.01717,0.00418
1886,12.0,F,1886,0.01732,0.02296
1585,24.0,A,1585,0.05378,0.00276
9332,24.0,D,9332,0.00288,0.00263
4737,28.0,F,4737,0.00098,0.01869
7204,20.0,E,7204,0.10004,0.0221
1063,12.0,A,1063,0.1118,0.02017
618,32.0,F,618,0.04191,0.025
1150,32.0,B,1150,0.00382,7e-05
2141,20.0,F,2141,0.05247,0.04296
5467,40.0,D,5467,0.0232,0.00113
8018,28.0,F,8018,0.09417,0.02308
2571,20.0,B,2571,0.00507,0.00627
5914,28.0,E,5914,0.00359,0.00453
213,32.0,E,213,0.01235,0.01718
4708,12.0,B,4708,0.12028,0.03357
7782,20.0,F,7782,0.01839,0.06529
8984,24.0,B,8984,0.00506,0.00219
4817,20.0,F,4817,0.01741,0.06989
9240,40.0,C,9240,0.00218,0.00233
6181,16.0,D,6181,0.05821,0.01629
1303,16.0,D,1303,0.03178,0.01389
2605,24.0,E,2605,0.03175,0.00499
2901,16.0,F,2901,0.01506,0.08348
7771,40.0,C,7771,0.02509,0.00057
286,12.0,D,286,0.08347,0.01608
7773,36.0,B,7773,0.00626,0.00029
3298,36.0,E,3298,0.00365,0.00506
816,16.0,B,816,0.02076,0.01301
4662,32.0,E,4662,0.01557,0.01167
